Time, Facebook , Google , YouTube 
2022-03-11T20:15:00.000+07:00," 189,694,664,007.75 "," 19,872,605,350.33 "," 1,207,881,690,305.04 "
2022-03-11T20:30:00.000+07:00," 188,474,522,542.03 "," 19,331,931,834.09 "," 1,188,174,405,439.12 "
2022-03-11T20:45:00.000+07:00," 187,588,697,532.52 "," 19,675,126,200.08 "," 1,167,501,575,528.32 "
2022-03-11T21:00:00.000+07:00," 158,199,383,202.28 "," 17,840,132,839.72 "," 983,356,600,903.67 "
2022-03-11T21:15:00.000+07:00," 184,134,472,426.43 "," 19,413,263,645.54 "," 1,130,139,667,937.05 "
2022-03-11T21:30:00.000+07:00," 180,357,285,324.11 "," 19,994,813,271.97 "," 1,110,704,061,126.01 "
2022-03-11T21:45:00.000+07:00," 175,973,634,599.46 "," 18,548,725,544.28 "," 1,080,623,013,993.13 "
2022-03-11T22:00:00.000+07:00," 145,974,900,340.50 "," 16,572,569,394.46 "," 903,639,420,069.07 "
2022-03-11T22:15:00.000+07:00," 158,911,866,452.97 "," 17,956,627,930.14 "," 1,001,484,612,890.14 "
2022-03-11T22:30:00.000+07:00," 148,785,766,542.93 "," 17,351,033,904.34 "," 963,149,152,953.36 "
2022-03-11T22:45:00.000+07:00," 138,175,898,080.85 "," 16,466,197,375.11 "," 931,891,462,672.67 "
2022-03-11T23:00:00.000+07:00," 125,272,369,965.59 "," 15,277,264,791.24 "," 855,916,898,388.33 "
2022-03-11T23:15:00.000+07:00," 118,020,420,544.81 "," 15,085,710,032.42 "," 850,391,286,367.08 "
2022-03-11T23:30:00.000+07:00," 107,148,490,821.21 "," 15,199,511,732.12 "," 805,685,529,924.58 "
2022-03-11T23:45:00.000+07:00," 96,615,693,019.10 "," 15,030,085,750.80 "," 760,988,189,470.46 "
2022-03-12T00:00:00.000+07:00," 90,111,432,128.71 "," 14,320,109,110.14 "," 699,246,356,642.79 "
2022-03-12T00:15:00.000+07:00," 79,395,248,304.84 "," 13,462,460,747.31 "," 651,097,742,528.96 "
2022-03-12T00:30:00.000+07:00," 70,567,784,097.86 "," 13,351,478,860.46 "," 605,172,732,375.08 "
2022-03-12T00:45:00.000+07:00," 62,606,684,924.19 "," 12,953,767,987.98 "," 554,376,569,866.67 "
2022-03-12T01:00:00.000+07:00," 55,558,574,612.75 "," 12,543,536,797.61 "," 506,494,193,550.50 "
2022-03-12T01:15:00.000+07:00," 49,626,094,762.70 "," 11,233,412,847.13 "," 462,977,116,643.27 "
2022-03-12T01:30:00.000+07:00," 44,934,030,957.71 "," 10,952,150,058.99 "," 426,318,076,810.83 "
2022-03-12T01:45:00.000+07:00," 40,727,473,658.71 "," 10,227,402,510.75 "," 392,885,291,252.34 "
2022-03-12T02:00:00.000+07:00," 37,160,966,485.71 "," 9,820,821,500.13 "," 364,282,942,799.35 "
2022-03-12T02:15:00.000+07:00," 33,958,973,551.61 "," 9,666,394,085.71 "," 336,680,776,145.55 "
2022-03-12T02:30:00.000+07:00," 31,029,538,598.76 "," 10,603,342,254.37 "," 312,710,804,722.83 "
2022-03-12T02:45:00.000+07:00," 29,500,157,658.91 "," 9,569,690,112.04 "," 292,394,326,920.57 "
2022-03-12T03:00:00.000+07:00," 28,095,274,491.25 "," 9,499,779,700.43 "," 270,935,507,714.22 "
2022-03-12T03:15:00.000+07:00," 26,393,622,173.39 "," 9,555,763,060.65 "," 253,271,187,148.49 "
2022-03-12T03:30:00.000+07:00," 25,249,403,390.62 "," 10,168,504,767.54 "," 237,027,501,208.54 "
2022-03-12T03:45:00.000+07:00," 24,422,057,645.91 "," 10,574,199,010.99 "," 225,300,602,770.27 "
2022-03-12T04:00:00.000+07:00," 24,385,820,138.55 "," 9,317,201,028.68 "," 213,281,774,490.21 "
2022-03-12T04:15:00.000+07:00," 24,339,625,724.31 "," 9,332,059,629.29 "," 205,197,929,545.64 "
2022-03-12T04:30:00.000+07:00," 25,366,146,646.95 "," 9,428,576,992.54 "," 198,009,760,575.98 "
2022-03-12T04:45:00.000+07:00," 27,254,049,232.49 "," 9,748,973,480.36 "," 195,506,288,713.91 "
2022-03-12T05:00:00.000+07:00," 30,365,434,793.19 "," 8,580,095,951.30 "," 196,481,859,242.14 "
2022-03-12T05:15:00.000+07:00," 32,968,248,064.94 "," 7,538,340,068.67 "," 198,906,848,057.98 "
2022-03-12T05:30:00.000+07:00," 37,325,814,976.47 "," 7,376,069,130.98 "," 207,287,031,163.95 "
2022-03-12T05:45:00.000+07:00," 42,301,625,291.27 "," 8,116,278,092.38 "," 218,907,613,711.71 "
2022-03-12T06:00:00.000+07:00," 48,932,448,407.49 "," 8,358,755,954.11 "," 234,841,830,637.69 "
2022-03-12T06:15:00.000+07:00," 55,855,083,043.70 "," 8,654,744,822.86 "," 256,882,109,608.62 "
2022-03-12T06:30:00.000+07:00," 63,549,282,338.78 "," 9,479,014,340.79 "," 292,692,819,139.62 "
2022-03-12T06:45:00.000+07:00," 69,656,652,873.98 "," 9,842,061,460.89 "," 339,976,770,992.79 "
2022-03-12T07:00:00.000+07:00," 75,624,465,473.06 "," 10,231,108,512.85 "," 392,812,722,715.34 "
2022-03-12T07:15:00.000+07:00," 78,721,880,960.96 "," 9,971,661,913.72 "," 443,344,423,700.45 "
2022-03-12T07:30:00.000+07:00," 82,398,678,524.26 "," 10,050,488,658.22 "," 495,594,563,593.00 "
2022-03-12T07:45:00.000+07:00," 85,200,235,667.01 "," 10,632,851,817.10 "," 549,957,409,555.26 "
2022-03-12T08:00:00.000+07:00," 89,321,138,864.83 "," 12,082,088,878.97 "," 607,862,720,148.69 "
2022-03-12T08:15:00.000+07:00," 90,951,204,157.13 "," 12,075,693,681.42 "," 659,598,372,070.56 "
2022-03-12T08:30:00.000+07:00," 93,673,947,260.74 "," 12,613,748,042.90 "," 714,932,261,191.47 "
2022-03-12T08:45:00.000+07:00," 95,460,239,787.44 "," 13,432,680,726.60 "," 763,176,404,025.10 "
2022-03-12T09:00:00.000+07:00," 98,916,173,117.95 "," 14,634,290,328.28 "," 815,260,353,133.83 "
2022-03-12T09:15:00.000+07:00," 100,469,909,270.23 "," 13,707,017,613.33 "," 856,427,932,665.99 "
2022-03-12T09:30:00.000+07:00," 101,882,562,435.94 "," 13,535,052,563.73 "," 887,741,346,726.19 "
2022-03-12T09:45:00.000+07:00," 102,107,356,843.00 "," 13,542,769,172.40 "," 907,346,361,524.88 "
2022-03-12T10:00:00.000+07:00," 104,227,698,364.80 "," 14,918,768,028.76 "," 930,650,689,544.20 "
2022-03-12T10:15:00.000+07:00," 104,564,096,604.02 "," 15,138,075,225.19 "," 943,304,891,507.84 "
2022-03-12T10:30:00.000+07:00," 105,879,961,284.74 "," 14,861,237,777.86 "," 955,189,847,215.32 "
2022-03-12T10:45:00.000+07:00," 106,593,238,495.18 "," 15,122,611,892.49 "," 962,128,551,274.93 "
2022-03-12T11:00:00.000+07:00," 108,249,952,804.60 "," 15,446,946,120.61 "," 970,159,080,892.01 "
2022-03-12T11:15:00.000+07:00," 108,182,839,654.44 "," 16,126,477,411.13 "," 972,260,861,429.56 "
2022-03-12T11:30:00.000+07:00," 109,360,431,049.88 "," 15,252,037,778.69 "," 976,560,863,814.17 "
2022-03-12T11:45:00.000+07:00," 114,699,651,609.23 "," 15,226,995,240.13 "," 986,718,776,593.92 "
2022-03-12T12:00:00.000+07:00," 132,409,649,208.93 "," 14,650,005,111.96 "," 994,094,111,958.78 "
2022-03-12T12:15:00.000+07:00," 132,940,760,667.76 "," 15,300,996,282.74 "," 1,001,465,710,084.96 "
2022-03-12T12:30:00.000+07:00," 133,903,693,161.67 "," 14,962,173,676.96 "," 1,011,986,775,509.72 "
2022-03-12T12:45:00.000+07:00," 134,346,946,336.29 "," 14,395,935,426.03 "," 1,013,803,398,697.59 "
2022-03-12T13:00:00.000+07:00," 133,368,353,361.64 "," 14,874,532,725.15 "," 1,015,343,658,858.34 "
2022-03-12T13:15:00.000+07:00," 132,301,840,397.23 "," 15,895,175,667.69 "," 1,009,002,882,172.46 "
2022-03-12T13:30:00.000+07:00," 131,845,578,420.82 "," 15,848,921,216.00 "," 1,011,280,033,309.36 "
2022-03-12T13:45:00.000+07:00," 131,870,864,729.35 "," 15,600,690,076.23 "," 1,002,288,727,382.48 "
2022-03-12T14:00:00.000+07:00," 133,256,169,387.40 "," 16,290,635,428.80 "," 993,421,460,098.72 "
2022-03-12T14:15:00.000+07:00," 134,135,661,784.84 "," 16,147,507,123.24 "," 995,425,694,004.84 "
2022-03-12T14:30:00.000+07:00," 134,036,116,522.64 "," 16,949,871,817.20 "," 993,644,373,377.41 "
2022-03-12T14:45:00.000+07:00," 134,253,499,090.36 "," 16,475,457,290.39 "," 989,407,380,895.18 "
2022-03-12T15:00:00.000+07:00," 136,479,638,123.01 "," 17,348,184,993.61 "," 991,854,912,386.83 "
2022-03-12T15:15:00.000+07:00," 135,978,672,594.03 "," 16,435,886,454.50 "," 1,004,603,108,544.58 "
2022-03-12T15:30:00.000+07:00," 136,917,198,038.40 "," 15,187,904,248.04 "," 996,919,844,773.37 "
2022-03-12T15:45:00.000+07:00," 137,944,821,553.90 "," 14,920,164,550.45 "," 994,699,180,676.22 "
2022-03-12T16:00:00.000+07:00," 137,695,974,249.24 "," 15,740,592,864.72 "," 987,051,186,322.51 "
2022-03-12T16:15:00.000+07:00," 137,347,526,172.30 "," 16,703,005,725.81 "," 989,851,885,464.48 "
2022-03-12T16:30:00.000+07:00," 136,506,770,555.15 "," 17,239,204,463.28 "," 980,141,484,019.38 "
2022-03-12T16:45:00.000+07:00," 135,215,508,933.17 "," 17,611,632,472.10 "," 969,491,328,610.69 "
2022-03-12T17:00:00.000+07:00," 132,769,005,266.11 "," 17,684,151,515.16 "," 946,330,414,994.20 "
2022-03-12T17:15:00.000+07:00," 132,688,300,201.61 "," 19,358,820,186.03 "," 932,726,205,756.60 "
2022-03-12T17:30:00.000+07:00," 132,430,036,678.99 "," 16,232,573,439.86 "," 925,714,083,581.51 "
2022-03-12T17:45:00.000+07:00," 133,251,402,507.64 "," 16,234,604,919.21 "," 922,637,071,377.60 "
2022-03-12T18:00:00.000+07:00," 137,324,694,553.89 "," 17,363,804,559.41 "," 938,440,796,082.80 "
2022-03-12T18:15:00.000+07:00," 140,465,182,490.38 "," 18,691,831,512.33 "," 951,787,958,266.85 "
2022-03-12T18:30:00.000+07:00," 145,026,816,012.49 "," 17,069,836,679.64 "," 986,720,957,000.48 "
2022-03-12T18:45:00.000+07:00," 154,231,470,808.30 "," 17,924,214,103.28 "," 1,030,678,875,283.37 "
2022-03-12T19:00:00.000+07:00," 162,824,141,927.07 "," 18,251,198,160.20 "," 1,067,911,411,301.84 "
2022-03-12T19:15:00.000+07:00," 170,315,763,247.31 "," 18,871,330,119.48 "," 1,091,019,455,043.52 "
2022-03-12T19:30:00.000+07:00," 174,785,648,325.71 "," 19,523,511,186.98 "," 1,100,392,369,256.75 "
2022-03-12T19:45:00.000+07:00," 180,435,569,485.10 "," 18,256,108,383.67 "," 1,118,068,232,380.24 "
2022-03-12T20:00:00.000+07:00," 180,275,174,264.38 "," 17,892,172,526.09 "," 1,098,333,824,938.64 "
2022-03-12T20:15:00.000+07:00," 195,265,685,620.84 "," 19,164,115,647.47 "," 1,154,879,715,849.98 "
2022-03-12T20:30:00.000+07:00," 194,004,909,400.44 "," 20,058,387,123.77 "," 1,129,435,719,482.00 "
2022-03-12T20:45:00.000+07:00," 194,700,607,131.51 "," 19,702,351,674.24 "," 1,109,384,560,370.88 "
2022-03-12T21:00:00.000+07:00," 170,404,311,216.38 "," 18,058,705,560.40 "," 956,094,941,697.41 "
2022-03-12T21:15:00.000+07:00," 195,086,655,607.60 "," 19,529,514,867.67 "," 1,078,706,424,124.38 "
2022-03-12T21:30:00.000+07:00," 191,737,836,019.99 "," 19,177,095,104.82 "," 1,071,445,864,635.81 "
2022-03-12T21:45:00.000+07:00," 187,078,859,712.23 "," 19,957,070,081.94 "," 1,058,250,101,715.06 "
2022-03-12T22:00:00.000+07:00," 142,310,289,297.24 "," 15,456,907,933.40 "," 848,019,550,333.27 "
2022-03-12T22:15:00.000+07:00," 168,624,460,307.38 "," 17,359,633,089.69 "," 984,441,398,245.08 "
2022-03-12T22:30:00.000+07:00," 159,360,216,938.12 "," 17,298,434,611.84 "," 959,761,506,910.55 "
2022-03-12T22:45:00.000+07:00," 148,839,008,544.78 "," 16,625,481,807.18 "," 930,800,603,621.27 "
2022-03-12T23:00:00.000+07:00," 135,889,774,436.36 "," 15,667,209,582.63 "," 856,651,781,255.37 "
2022-03-12T23:15:00.000+07:00," 128,337,649,480.45 "," 15,000,601,876.02 "," 848,102,083,033.76 "
2022-03-12T23:30:00.000+07:00," 118,218,607,724.02 "," 15,062,149,307.11 "," 809,258,353,723.90 "
2022-03-12T23:45:00.000+07:00," 107,546,848,349.90 "," 14,458,950,249.16 "," 766,901,590,518.88 "
2022-03-13T00:00:00.000+07:00," 100,578,604,890.16 "," 13,814,827,288.95 "," 711,809,322,135.75 "
2022-03-13T00:15:00.000+07:00," 90,341,854,915.72 "," 13,403,627,089.59 "," 654,209,184,002.01 "
2022-03-13T00:30:00.000+07:00," 79,494,156,325.37 "," 13,102,322,274.17 "," 585,017,358,329.84 "
2022-03-13T00:45:00.000+07:00," 70,747,830,611.72 "," 11,954,685,415.88 "," 533,727,504,468.23 "
2022-03-13T01:00:00.000+07:00," 63,253,672,983.00 "," 11,538,324,892.63 "," 492,548,586,912.69 "
2022-03-13T01:15:00.000+07:00," 60,682,078,650.46 "," 12,202,825,867.25 "," 468,529,815,187.28 "
2022-03-13T01:30:00.000+07:00," 53,251,414,216.60 "," 11,893,226,041.66 "," 432,971,794,790.66 "
2022-03-13T01:45:00.000+07:00," 46,851,458,716.15 "," 10,903,435,647.67 "," 394,460,292,869.16 "
2022-03-13T02:00:00.000+07:00," 43,546,237,254.12 "," 11,296,232,498.92 "," 366,797,908,054.81 "
2022-03-13T02:15:00.000+07:00," 42,009,168,449.40 "," 11,909,445,104.75 "," 346,398,169,477.87 "
2022-03-13T02:30:00.000+07:00," 38,743,086,236.56 "," 10,664,744,145.11 "," 338,011,028,511.88 "
2022-03-13T02:45:00.000+07:00," 34,975,116,896.84 "," 10,665,319,697.72 "," 311,753,194,596.43 "
2022-03-13T03:00:00.000+07:00," 32,621,666,733.28 "," 10,260,401,962.79 "," 289,382,581,376.23 "
2022-03-13T03:15:00.000+07:00," 30,435,070,000.31 "," 8,968,511,713.06 "," 267,915,020,442.41 "
2022-03-13T03:30:00.000+07:00," 29,154,368,114.57 "," 8,192,286,463.39 "," 249,421,585,308.83 "
2022-03-13T03:45:00.000+07:00," 28,068,278,560.40 "," 8,772,130,588.42 "," 233,774,610,878.73 "
2022-03-13T04:00:00.000+07:00," 27,181,671,968.38 "," 8,512,452,362.52 "," 221,754,063,718.85 "
2022-03-13T04:15:00.000+07:00," 26,849,285,113.38 "," 8,300,977,341.37 "," 211,492,059,864.06 "
2022-03-13T04:30:00.000+07:00," 27,891,263,911.54 "," 8,463,300,404.49 "," 206,066,167,245.78 "
2022-03-13T04:45:00.000+07:00," 29,174,369,670.03 "," 7,773,846,422.47 "," 200,082,602,748.44 "
2022-03-13T05:00:00.000+07:00," 32,123,247,692.42 "," 7,907,825,052.98 "," 199,464,574,324.09 "
2022-03-13T05:15:00.000+07:00," 34,940,647,458.04 "," 7,530,354,308.60 "," 200,986,049,230.43 "
2022-03-13T05:30:00.000+07:00," 39,046,785,756.74 "," 7,831,610,634.57 "," 207,756,020,972.48 "
2022-03-13T05:45:00.000+07:00," 43,351,791,172.76 "," 7,030,659,935.56 "," 214,210,195,593.88 "
2022-03-13T06:00:00.000+07:00," 50,569,081,216.74 "," 7,345,334,864.91 "," 225,963,276,715.14 "
2022-03-13T06:15:00.000+07:00," 57,197,656,512.70 "," 7,685,929,349.85 "," 246,092,456,035.03 "
2022-03-13T06:30:00.000+07:00," 65,609,325,787.10 "," 8,068,910,632.38 "," 278,131,767,615.26 "
2022-03-13T06:45:00.000+07:00," 72,787,098,618.15 "," 8,698,566,737.25 "," 319,870,242,447.39 "
2022-03-13T07:00:00.000+07:00," 79,745,228,041.44 "," 8,614,892,775.81 "," 371,153,911,858.62 "
2022-03-13T07:15:00.000+07:00," 84,291,378,702.35 "," 8,902,772,772.22 "," 424,127,293,635.15 "
2022-03-13T07:30:00.000+07:00," 88,426,360,192.56 "," 9,936,253,838.29 "," 479,088,675,394.65 "
2022-03-13T07:45:00.000+07:00," 92,810,358,751.13 "," 9,968,817,024.48 "," 532,144,126,807.71 "
2022-03-13T08:00:00.000+07:00," 97,915,573,087.27 "," 11,307,340,077.70 "," 588,109,139,621.10 "
2022-03-13T08:15:00.000+07:00," 100,244,886,984.79 "," 11,310,589,778.16 "," 642,461,364,012.43 "
2022-03-13T08:30:00.000+07:00," 103,847,122,553.80 "," 11,944,603,424.07 "," 699,928,898,403.00 "
2022-03-13T08:45:00.000+07:00," 106,557,169,648.32 "," 11,704,148,628.09 "," 747,695,712,708.86 "
2022-03-13T09:00:00.000+07:00," 106,565,840,941.08 "," 12,023,381,634.99 "," 768,666,958,295.48 "
2022-03-13T09:15:00.000+07:00," 112,182,663,209.48 "," 13,158,026,027.55 "," 848,924,169,918.55 "
2022-03-13T09:30:00.000+07:00," 113,877,709,768.96 "," 13,103,793,915.23 "," 882,886,975,716.38 "
2022-03-13T09:45:00.000+07:00," 115,281,657,443.72 "," 13,983,194,711.15 "," 902,767,117,449.50 "
2022-03-13T10:00:00.000+07:00," 85,270,933,432.02 "," 11,207,479,121.56 "," 657,339,357,713.63 "
2022-03-13T10:15:00.000+07:00," 118,408,845,794.68 "," 14,440,697,385.58 "," 941,314,927,006.20 "
2022-03-13T10:30:00.000+07:00," 118,965,078,191.91 "," 13,009,276,643.48 "," 953,513,290,407.98 "
2022-03-13T10:45:00.000+07:00," 119,715,521,175.39 "," 14,196,407,432.17 "," 964,508,055,646.74 "
2022-03-13T11:00:00.000+07:00," 84,811,536,583.72 "," 10,515,199,159.62 "," 666,600,761,509.69 "
2022-03-13T11:15:00.000+07:00," 121,355,655,822.70 "," 14,629,262,264.12 "," 973,034,785,454.90 "
2022-03-13T11:30:00.000+07:00," 121,698,642,354.13 "," 15,514,290,306.80 "," 980,904,085,333.59 "
2022-03-13T11:45:00.000+07:00," 121,463,335,663.08 "," 15,870,797,552.38 "," 982,920,092,825.76 "
2022-03-13T12:00:00.000+07:00," 85,620,085,429.29 "," 11,199,449,022.80 "," 679,337,829,650.97 "
2022-03-13T12:15:00.000+07:00," 121,638,240,853.10 "," 17,005,833,846.91 "," 995,259,523,217.97 "
2022-03-13T12:30:00.000+07:00," 124,041,461,722.53 "," 16,289,067,474.45 "," 1,002,957,393,827.26 "
2022-03-13T12:45:00.000+07:00," 124,414,815,359.83 "," 15,972,204,851.43 "," 1,007,827,931,018.97 "
2022-03-13T13:00:00.000+07:00," 115,018,749,770.42 "," 14,110,874,791.42 "," 913,433,169,340.01 "
2022-03-13T13:15:00.000+07:00," 123,671,340,715.31 "," 15,841,053,207.81 "," 1,002,930,859,411.60 "
2022-03-13T13:30:00.000+07:00," 124,992,597,632.57 "," 15,456,583,023.27 "," 1,006,098,089,127.67 "
2022-03-13T13:45:00.000+07:00," 125,666,303,481.72 "," 16,487,898,230.33 "," 1,003,149,350,663.86 "
2022-03-13T14:00:00.000+07:00," 125,779,402,949.50 "," 17,280,105,439.56 "," 998,545,520,754.10 "
2022-03-13T14:15:00.000+07:00," 126,733,786,297.32 "," 16,437,508,989.30 "," 1,005,031,469,422.56 "
2022-03-13T14:30:00.000+07:00," 127,917,545,205.13 "," 16,082,611,677.58 "," 995,792,602,648.28 "
2022-03-13T14:45:00.000+07:00," 129,102,071,553.61 "," 16,941,332,526.96 "," 988,227,268,510.60 "
2022-03-13T15:00:00.000+07:00," 129,472,105,936.14 "," 17,272,948,331.61 "," 983,110,424,109.88 "
2022-03-13T15:15:00.000+07:00," 129,745,632,982.60 "," 16,594,977,019.08 "," 988,619,736,584.99 "
2022-03-13T15:30:00.000+07:00," 130,449,581,033.50 "," 17,724,842,371.18 "," 982,404,554,109.35 "
2022-03-13T15:45:00.000+07:00," 129,991,700,793.32 "," 16,524,509,780.15 "," 982,589,381,154.12 "
2022-03-13T16:00:00.000+07:00," 129,857,952,885.94 "," 17,054,382,023.26 "," 970,731,468,458.44 "
2022-03-13T16:15:00.000+07:00," 128,317,644,297.85 "," 16,761,808,677.82 "," 972,278,184,894.52 "
2022-03-13T16:30:00.000+07:00," 126,446,472,749.87 "," 17,502,832,482.23 "," 965,935,914,484.19 "
2022-03-13T16:45:00.000+07:00," 124,970,123,830.86 "," 17,011,100,378.76 "," 955,596,245,427.80 "
2022-03-13T17:00:00.000+07:00," 123,022,257,301.43 "," 15,638,138,681.13 "," 945,747,255,186.45 "
2022-03-13T17:15:00.000+07:00," 121,674,492,286.26 "," 15,907,197,229.77 "," 944,212,689,228.15 "
2022-03-13T17:30:00.000+07:00," 121,908,011,220.89 "," 15,592,414,710.24 "," 944,594,598,022.60 "
2022-03-13T17:45:00.000+07:00," 123,133,740,753.35 "," 16,310,429,158.84 "," 947,328,447,653.10 "
2022-03-13T18:00:00.000+07:00," 125,847,613,046.65 "," 18,137,209,772.20 "," 953,491,974,014.92 "
2022-03-13T18:15:00.000+07:00," 128,863,873,115.03 "," 16,608,692,369.82 "," 969,650,674,342.51 "
2022-03-13T18:30:00.000+07:00," 133,361,698,928.13 "," 16,883,598,899.43 "," 993,648,936,617.06 "
2022-03-13T18:45:00.000+07:00," 140,874,633,815.68 "," 17,588,195,477.35 "," 1,038,101,041,149.61 "
2022-03-13T19:00:00.000+07:00," 148,750,712,158.44 "," 18,008,357,839.04 "," 1,066,305,656,516.39 "
2022-03-13T19:15:00.000+07:00," 155,825,203,901.63 "," 17,932,967,260.31 "," 1,112,340,011,813.95 "
2022-03-13T19:30:00.000+07:00," 165,091,706,139.04 "," 18,449,017,928.37 "," 1,140,955,625,878.96 "
2022-03-13T19:45:00.000+07:00," 171,336,365,487.92 "," 18,263,968,064.95 "," 1,159,495,567,998.83 "
2022-03-13T20:00:00.000+07:00," 166,855,680,055.68 "," 18,673,812,038.44 "," 1,124,809,905,122.87 "
2022-03-13T20:15:00.000+07:00," 182,723,460,702.09 "," 20,041,390,309.52 "," 1,181,787,386,631.15 "
2022-03-13T20:30:00.000+07:00," 185,745,499,492.05 "," 20,415,092,290.82 "," 1,154,570,055,017.26 "
2022-03-13T20:45:00.000+07:00," 188,099,637,301.97 "," 20,791,305,477.44 "," 1,131,987,372,126.96 "
2022-03-13T21:00:00.000+07:00," 155,211,812,760.66 "," 18,307,257,227.80 "," 921,867,122,331.04 "
2022-03-13T21:15:00.000+07:00," 185,704,633,928.78 "," 20,337,145,508.45 "," 1,061,149,893,299.33 "
2022-03-13T21:30:00.000+07:00," 179,929,889,269.91 "," 20,302,261,636.12 "," 1,037,993,184,966.20 "
2022-03-13T21:45:00.000+07:00," 176,395,071,521.69 "," 19,960,963,579.35 "," 1,017,785,026,111.20 "
2022-03-13T22:00:00.000+07:00," 135,796,922,303.75 "," 16,702,655,691.14 "," 828,333,038,968.72 "
2022-03-13T22:15:00.000+07:00," 155,589,602,986.76 "," 18,585,650,873.79 "," 939,595,446,436.60 "
2022-03-13T22:30:00.000+07:00," 147,427,929,759.75 "," 18,620,331,201.38 "," 908,123,591,133.51 "
2022-03-13T22:45:00.000+07:00," 137,926,496,435.32 "," 17,342,244,778.60 "," 882,014,855,165.30 "
2022-03-13T23:00:00.000+07:00," 119,999,893,656.00 "," 16,035,605,115.60 "," 801,679,992,147.51 "
2022-03-13T23:15:00.000+07:00," 117,688,128,389.01 "," 16,662,032,183.91 "," 808,962,916,564.05 "
2022-03-13T23:30:00.000+07:00," 105,531,677,947.90 "," 15,341,147,607.31 "," 756,717,589,321.39 "
2022-03-13T23:45:00.000+07:00," 94,856,994,566.31 "," 14,605,691,275.05 "," 702,740,090,469.00 "
2022-03-14T00:00:00.000+07:00," 87,173,920,671.74 "," 13,954,781,478.24 "," 639,771,737,066.89 "
2022-03-14T00:15:00.000+07:00," 78,398,086,164.09 "," 12,659,252,578.36 "," 601,235,619,698.65 "
2022-03-14T00:30:00.000+07:00," 68,410,852,570.53 "," 12,837,704,923.12 "," 553,125,697,131.68 "
2022-03-14T00:45:00.000+07:00," 60,462,068,093.05 "," 12,557,016,082.14 "," 506,726,008,484.14 "
2022-03-14T01:00:00.000+07:00," 53,612,012,137.01 "," 11,315,813,797.24 "," 467,330,088,323.86 "
2022-03-14T01:15:00.000+07:00," 48,121,594,673.24 "," 10,816,710,349.47 "," 434,523,723,842.33 "
2022-03-14T01:30:00.000+07:00," 44,095,551,455.06 "," 10,004,540,131.76 "," 407,530,607,173.21 "
2022-03-14T01:45:00.000+07:00," 39,593,056,265.69 "," 9,765,663,285.50 "," 380,924,718,171.52 "
2022-03-14T02:00:00.000+07:00," 35,786,791,329.63 "," 10,563,197,871.57 "," 352,271,592,675.72 "
2022-03-14T02:15:00.000+07:00," 32,706,831,128.61 "," 11,469,451,929.91 "," 326,383,618,207.12 "
2022-03-14T02:30:00.000+07:00," 29,868,112,375.37 "," 11,331,498,028.09 "," 303,366,985,895.85 "
2022-03-14T02:45:00.000+07:00," 27,610,801,352.47 "," 9,974,913,310.97 "," 281,727,611,539.96 "
2022-03-14T03:00:00.000+07:00," 26,076,496,659.62 "," 10,396,604,973.24 "," 262,106,501,056.20 "
2022-03-14T03:15:00.000+07:00," 24,555,024,635.64 "," 9,977,840,276.90 "," 245,935,589,294.69 "
2022-03-14T03:30:00.000+07:00," 23,536,048,823.76 "," 8,718,154,271.67 "," 229,542,297,009.55 "
2022-03-14T03:45:00.000+07:00," 22,966,056,044.96 "," 9,175,413,621.16 "," 217,756,734,486.74 "
2022-03-14T04:00:00.000+07:00," 22,688,282,901.74 "," 9,079,696,525.44 "," 207,317,130,854.34 "
