Time, Facebook , Google , YouTube 
2022-03-14T04:15:00.000+07:00," 22,819,822,845.30 "," 9,029,758,664.69 "," 199,002,456,750.95 "
2022-03-14T04:30:00.000+07:00," 23,722,243,576.22 "," 8,890,470,657.25 "," 193,181,284,001.99 "
2022-03-14T04:45:00.000+07:00," 25,338,269,028.36 "," 8,874,770,661.19 "," 187,180,892,637.52 "
2022-03-14T05:00:00.000+07:00," 28,651,202,868.62 "," 8,271,841,554.50 "," 187,766,009,864.45 "
2022-03-14T05:15:00.000+07:00," 31,393,866,796.56 "," 8,553,575,007.17 "," 192,074,079,991.45 "
2022-03-14T05:30:00.000+07:00," 36,337,002,260.27 "," 8,469,304,817.15 "," 200,206,458,881.21 "
2022-03-14T05:45:00.000+07:00," 40,984,557,835.08 "," 7,940,607,734.30 "," 212,228,200,279.44 "
2022-03-14T06:00:00.000+07:00," 49,132,179,256.80 "," 8,418,844,856.09 "," 230,327,800,740.60 "
2022-03-14T06:15:00.000+07:00," 55,554,906,238.98 "," 8,867,393,506.89 "," 257,884,850,474.97 "
2022-03-14T06:30:00.000+07:00," 64,249,891,051.66 "," 9,050,154,972.89 "," 299,067,598,269.56 "
2022-03-14T06:45:00.000+07:00," 69,391,019,273.78 "," 9,858,968,962.68 "," 350,433,801,272.33 "
2022-03-14T07:00:00.000+07:00," 74,899,051,020.02 "," 10,282,753,147.18 "," 394,130,709,491.72 "
2022-03-14T07:15:00.000+07:00," 77,120,257,778.24 "," 9,746,938,424.20 "," 438,410,680,200.52 "
2022-03-14T07:30:00.000+07:00," 79,933,553,783.54 "," 10,424,318,629.74 "," 476,512,545,069.41 "
2022-03-14T07:45:00.000+07:00," 81,021,134,612.43 "," 10,776,348,972.20 "," 517,720,179,517.55 "
2022-03-14T08:00:00.000+07:00," 84,779,685,818.92 "," 11,611,778,282.91 "," 561,166,528,025.90 "
2022-03-14T08:15:00.000+07:00," 85,781,898,596.61 "," 12,284,365,427.33 "," 601,951,381,959.08 "
2022-03-14T08:30:00.000+07:00," 87,627,361,323.40 "," 13,117,806,036.25 "," 644,253,597,658.97 "
2022-03-14T08:45:00.000+07:00," 89,316,754,173.88 "," 13,910,845,073.55 "," 688,587,745,566.28 "
2022-03-14T09:00:00.000+07:00," 91,333,905,669.16 "," 15,010,434,787.81 "," 727,631,859,748.87 "
2022-03-14T09:15:00.000+07:00," 92,262,034,014.67 "," 14,891,783,413.22 "," 764,131,734,956.73 "
2022-03-14T09:30:00.000+07:00," 93,206,906,298.83 "," 15,872,345,944.09 "," 791,566,287,388.08 "
2022-03-14T09:45:00.000+07:00," 94,670,863,246.76 "," 15,129,706,503.11 "," 817,517,676,960.66 "
2022-03-14T10:00:00.000+07:00," 96,035,018,961.89 "," 16,067,144,135.18 "," 831,857,835,116.26 "
2022-03-14T10:15:00.000+07:00," 96,468,636,850.06 "," 15,538,004,054.36 "," 852,618,516,501.54 "
2022-03-14T10:30:00.000+07:00," 97,777,801,784.48 "," 15,682,551,593.86 "," 868,192,751,980.35 "
2022-03-14T10:45:00.000+07:00," 98,674,532,203.01 "," 15,975,363,357.04 "," 884,235,731,286.71 "
2022-03-14T11:00:00.000+07:00," 99,563,577,215.35 "," 15,777,955,639.00 "," 893,357,978,710.12 "
2022-03-14T11:15:00.000+07:00," 99,286,851,841.19 "," 16,720,213,767.65 "," 896,702,693,135.87 "
2022-03-14T11:30:00.000+07:00," 100,597,383,535.91 "," 15,778,190,354.98 "," 904,189,624,683.10 "
2022-03-14T11:45:00.000+07:00," 102,344,357,712.44 "," 14,640,152,638.36 "," 911,205,843,796.52 "
2022-03-14T12:00:00.000+07:00," 103,885,664,424.29 "," 15,338,438,876.82 "," 916,866,446,657.70 "
2022-03-14T12:15:00.000+07:00," 105,053,421,835.08 "," 15,371,670,689.40 "," 926,661,749,272.59 "
2022-03-14T12:30:00.000+07:00," 108,063,332,789.23 "," 14,586,692,711.63 "," 929,364,009,735.59 "
2022-03-14T12:45:00.000+07:00," 108,466,921,138.99 "," 15,126,492,695.09 "," 927,015,068,706.97 "
2022-03-14T13:00:00.000+07:00," 106,649,289,827.90 "," 16,122,908,353.59 "," 920,343,903,471.93 "
2022-03-14T13:15:00.000+07:00," 105,601,252,918.62 "," 15,549,293,715.58 "," 928,992,337,811.11 "
2022-03-14T13:30:00.000+07:00," 105,098,718,899.91 "," 14,614,691,097.22 "," 927,400,223,693.56 "
2022-03-14T13:45:00.000+07:00," 105,725,173,533.71 "," 16,048,331,182.55 "," 925,212,155,473.21 "
2022-03-14T14:00:00.000+07:00," 107,375,598,712.07 "," 15,635,177,664.25 "," 924,885,668,258.08 "
2022-03-14T14:15:00.000+07:00," 108,012,312,395.20 "," 16,676,772,438.70 "," 927,574,769,777.86 "
2022-03-14T14:30:00.000+07:00," 107,961,792,057.64 "," 16,234,963,002.36 "," 926,388,469,005.38 "
2022-03-14T14:45:00.000+07:00," 108,623,236,403.13 "," 16,204,459,734.01 "," 925,319,103,142.34 "
2022-03-14T15:00:00.000+07:00," 109,721,435,599.50 "," 16,360,316,486.74 "," 925,255,526,697.64 "
2022-03-14T15:15:00.000+07:00," 110,306,238,275.26 "," 17,043,367,187.27 "," 931,279,494,800.67 "
2022-03-14T15:30:00.000+07:00," 111,195,713,898.35 "," 17,621,835,290.31 "," 930,683,875,664.90 "
2022-03-14T15:45:00.000+07:00," 111,527,509,878.69 "," 17,131,191,548.49 "," 937,572,250,478.66 "
2022-03-14T16:00:00.000+07:00," 110,185,090,316.81 "," 17,240,389,002.44 "," 925,417,057,056.16 "
2022-03-14T16:15:00.000+07:00," 109,935,207,942.91 "," 16,704,993,704.63 "," 929,004,432,752.94 "
2022-03-14T16:30:00.000+07:00," 109,976,261,567.99 "," 15,885,617,846.14 "," 925,163,048,079.53 "
2022-03-14T16:45:00.000+07:00," 109,699,167,773.51 "," 16,826,853,362.32 "," 919,483,199,082.59 "
2022-03-14T17:00:00.000+07:00," 108,476,494,278.61 "," 16,329,274,108.83 "," 905,034,169,920.60 "
2022-03-14T17:15:00.000+07:00," 108,998,733,479.23 "," 15,995,639,057.86 "," 904,062,442,392.32 "
2022-03-14T17:30:00.000+07:00," 110,210,639,702.95 "," 15,911,622,072.70 "," 905,085,240,279.66 "
2022-03-14T17:45:00.000+07:00," 111,787,662,894.46 "," 16,189,215,891.86 "," 910,273,472,580.81 "
2022-03-14T18:00:00.000+07:00," 115,643,316,947.00 "," 16,582,014,797.63 "," 928,048,257,060.76 "
2022-03-14T18:15:00.000+07:00," 119,785,217,930.57 "," 16,573,564,394.89 "," 951,758,397,836.60 "
2022-03-14T18:30:00.000+07:00," 126,565,675,300.18 "," 17,207,737,825.17 "," 984,102,634,330.99 "
2022-03-14T18:45:00.000+07:00," 133,141,637,905.68 "," 18,392,169,759.90 "," 1,029,946,213,411.85 "
2022-03-14T19:00:00.000+07:00," 140,421,161,450.44 "," 18,396,437,283.20 "," 1,059,324,292,812.43 "
2022-03-14T19:15:00.000+07:00," 148,354,547,359.98 "," 19,938,184,472.59 "," 1,096,794,903,717.04 "
2022-03-14T19:30:00.000+07:00," 155,549,305,706.73 "," 19,705,270,507.13 "," 1,120,344,667,677.99 "
2022-03-14T19:45:00.000+07:00," 162,575,542,338.28 "," 20,460,422,385.47 "," 1,136,515,943,456.28 "
2022-03-14T20:00:00.000+07:00," 152,830,275,211.44 "," 19,163,203,148.33 "," 1,061,959,111,800.16 "
2022-03-14T20:15:00.000+07:00," 177,651,620,785.21 "," 20,674,818,347.88 "," 1,191,145,646,106.84 "
2022-03-14T20:30:00.000+07:00," 177,910,029,206.80 "," 21,241,885,398.86 "," 1,162,861,999,658.88 "
2022-03-14T20:45:00.000+07:00," 177,137,194,857.99 "," 20,763,515,049.73 "," 1,132,912,675,944.24 "
2022-03-14T21:00:00.000+07:00," 147,167,013,208.85 "," 18,040,658,871.96 "," 930,844,498,426.88 "
2022-03-14T21:15:00.000+07:00," 177,110,155,309.90 "," 20,933,870,458.76 "," 1,076,564,068,826.96 "
2022-03-14T21:30:00.000+07:00," 172,900,666,980.36 "," 21,872,267,884.31 "," 1,051,262,765,842.68 "
2022-03-14T21:45:00.000+07:00," 168,110,527,270.68 "," 20,540,556,126.33 "," 1,024,728,627,698.48 "
2022-03-14T22:00:00.000+07:00," 126,110,474,595.97 "," 16,789,330,536.57 "," 781,995,151,727.28 "
2022-03-14T22:15:00.000+07:00," 150,872,034,737.47 "," 20,006,910,161.11 "," 945,036,060,979.22 "
2022-03-14T22:30:00.000+07:00," 141,777,623,160.81 "," 18,780,171,818.90 "," 911,658,629,886.57 "
2022-03-14T22:45:00.000+07:00," 134,059,139,885.08 "," 18,272,140,893.79 "," 878,485,272,712.38 "
2022-03-14T23:00:00.000+07:00," 118,460,809,848.76 "," 16,479,023,157.89 "," 808,034,779,469.42 "
2022-03-14T23:15:00.000+07:00," 109,247,018,668.01 "," 17,003,577,562.42 "," 792,337,058,336.50 "
2022-03-14T23:30:00.000+07:00," 98,161,739,828.20 "," 16,633,275,335.19 "," 742,318,548,455.32 "
2022-03-14T23:45:00.000+07:00," 88,369,244,292.38 "," 15,376,948,440.19 "," 688,539,138,156.58 "
2022-03-15T00:00:00.000+07:00," 80,216,582,859.38 "," 15,042,946,528.48 "," 628,843,696,365.28 "
2022-03-15T00:15:00.000+07:00," 70,747,704,694.42 "," 14,471,435,884.94 "," 578,828,248,744.54 "
2022-03-15T00:30:00.000+07:00," 64,376,487,480.24 "," 13,362,256,046.54 "," 532,813,019,710.71 "
2022-03-15T00:45:00.000+07:00," 57,782,571,927.31 "," 12,748,979,218.16 "," 488,764,382,312.67 "
2022-03-15T01:00:00.000+07:00," 51,506,753,332.77 "," 12,396,341,160.37 "," 448,663,248,764.40 "
2022-03-15T01:15:00.000+07:00," 46,014,522,324.63 "," 11,408,467,178.29 "," 418,592,588,376.29 "
2022-03-15T01:30:00.000+07:00," 41,504,299,904.59 "," 10,908,569,571.24 "," 387,930,583,769.68 "
2022-03-15T01:45:00.000+07:00," 37,906,752,268.35 "," 10,695,046,588.88 "," 360,200,664,927.65 "
2022-03-15T02:00:00.000+07:00," 34,887,312,117.63 "," 12,211,957,821.80 "," 334,617,402,860.03 "
2022-03-15T02:15:00.000+07:00," 32,096,599,752.48 "," 11,770,310,362.17 "," 309,694,302,055.86 "
2022-03-15T02:30:00.000+07:00," 29,423,983,350.03 "," 11,523,270,797.42 "," 289,163,974,123.86 "
2022-03-15T02:45:00.000+07:00," 26,966,812,884.86 "," 11,770,303,208.57 "," 269,158,583,853.15 "
2022-03-15T03:00:00.000+07:00," 25,619,008,761.48 "," 10,507,766,735.72 "," 250,450,815,324.52 "
2022-03-15T03:15:00.000+07:00," 24,266,865,783.44 "," 10,251,209,118.45 "," 232,767,920,506.12 "
2022-03-15T03:30:00.000+07:00," 23,038,128,886.44 "," 10,755,917,761.48 "," 217,314,744,632.46 "
2022-03-15T03:45:00.000+07:00," 22,817,076,990.33 "," 10,295,827,152.53 "," 206,153,383,600.60 "
2022-03-15T04:00:00.000+07:00," 22,504,366,897.08 "," 10,190,481,698.94 "," 195,663,668,648.81 "
2022-03-15T04:15:00.000+07:00," 22,446,946,723.49 "," 9,447,526,601.36 "," 186,894,745,473.05 "
2022-03-15T04:30:00.000+07:00," 23,380,670,957.97 "," 10,013,048,938.53 "," 180,770,035,473.64 "
2022-03-15T04:45:00.000+07:00," 25,426,743,867.37 "," 10,680,222,848.20 "," 179,205,224,473.95 "
2022-03-15T05:00:00.000+07:00," 28,762,950,495.88 "," 9,367,880,088.10 "," 183,556,970,992.77 "
2022-03-15T05:15:00.000+07:00," 31,385,239,049.71 "," 8,815,406,327.41 "," 188,473,011,482.62 "
2022-03-15T05:30:00.000+07:00," 35,763,308,211.65 "," 9,201,312,506.54 "," 196,838,916,455.76 "
2022-03-15T05:45:00.000+07:00," 40,517,892,650.56 "," 9,001,700,661.32 "," 209,998,040,555.36 "
2022-03-15T06:00:00.000+07:00," 48,457,618,804.27 "," 10,085,997,369.81 "," 225,894,783,542.57 "
2022-03-15T06:15:00.000+07:00," 54,466,840,818.44 "," 10,698,127,229.58 "," 254,622,440,708.88 "
2022-03-15T06:30:00.000+07:00," 62,441,025,229.58 "," 10,947,917,567.56 "," 294,798,165,089.12 "
2022-03-15T06:45:00.000+07:00," 68,043,707,378.81 "," 11,315,180,648.01 "," 343,069,194,100.88 "
2022-03-15T07:00:00.000+07:00," 73,776,925,001.20 "," 12,120,071,455.02 "," 390,163,084,024.06 "
2022-03-15T07:15:00.000+07:00," 74,917,836,727.67 "," 11,846,360,938.90 "," 434,066,195,983.93 "
2022-03-15T07:30:00.000+07:00," 77,502,745,160.13 "," 11,520,816,474.01 "," 473,345,484,928.44 "
2022-03-15T07:45:00.000+07:00," 78,902,875,845.68 "," 11,757,901,359.37 "," 512,681,276,705.39 "
2022-03-15T08:00:00.000+07:00," 81,619,827,850.67 "," 12,528,204,761.41 "," 552,720,841,897.18 "
2022-03-15T08:15:00.000+07:00," 83,238,807,947.24 "," 13,661,346,542.05 "," 594,373,509,529.97 "
2022-03-15T08:30:00.000+07:00," 85,600,285,902.52 "," 15,339,051,614.15 "," 633,271,747,967.50 "
2022-03-15T08:45:00.000+07:00," 86,781,540,968.83 "," 14,755,815,929.60 "," 677,063,889,860.04 "
2022-03-15T09:00:00.000+07:00," 89,064,236,342.30 "," 14,822,679,033.26 "," 711,131,131,234.52 "
2022-03-15T09:15:00.000+07:00," 89,652,888,424.79 "," 15,011,277,975.07 "," 745,063,571,798.88 "
2022-03-15T09:30:00.000+07:00," 91,693,461,238.43 "," 14,582,807,528.60 "," 772,212,774,627.35 "
2022-03-15T09:45:00.000+07:00," 92,668,475,367.26 "," 15,589,010,312.39 "," 800,747,763,263.02 "
2022-03-15T10:00:00.000+07:00," 94,356,589,852.51 "," 16,386,414,936.95 "," 814,535,317,383.52 "
2022-03-15T10:15:00.000+07:00," 94,832,013,549.05 "," 16,340,251,662.45 "," 831,424,442,415.82 "
2022-03-15T10:30:00.000+07:00," 97,088,482,406.04 "," 17,259,182,165.36 "," 848,803,382,271.53 "
2022-03-15T10:45:00.000+07:00," 98,390,715,574.42 "," 16,214,363,083.92 "," 863,691,329,161.04 "
2022-03-15T11:00:00.000+07:00," 99,969,389,391.16 "," 16,682,028,601.88 "," 869,034,293,413.85 "
2022-03-15T11:15:00.000+07:00," 100,538,646,711.72 "," 17,500,630,079.12 "," 872,226,647,009.37 "
2022-03-15T11:30:00.000+07:00," 102,064,806,770.69 "," 17,460,419,741.97 "," 877,499,251,979.51 "
2022-03-15T11:45:00.000+07:00," 103,206,421,867.98 "," 17,030,220,700.69 "," 882,996,251,714.70 "
2022-03-15T12:00:00.000+07:00," 104,263,770,380.24 "," 16,188,287,172.83 "," 887,553,243,643.32 "
2022-03-15T12:15:00.000+07:00," 106,235,895,536.70 "," 15,872,777,573.10 "," 896,001,200,444.57 "
2022-03-15T12:30:00.000+07:00," 108,456,857,460.42 "," 16,427,067,827.32 "," 900,799,630,696.41 "
2022-03-15T12:45:00.000+07:00," 109,289,679,601.41 "," 16,347,777,904.49 "," 901,594,365,876.76 "
2022-03-15T13:00:00.000+07:00," 106,999,010,277.15 "," 16,915,723,743.35 "," 894,889,908,063.95 "
2022-03-15T13:15:00.000+07:00," 105,042,459,343.00 "," 17,914,646,295.80 "," 894,964,030,890.18 "
2022-03-15T13:30:00.000+07:00," 106,117,584,208.49 "," 18,720,219,348.74 "," 899,378,970,409.71 "
2022-03-15T13:45:00.000+07:00," 106,821,004,424.90 "," 18,850,346,070.99 "," 902,200,175,337.02 "
2022-03-15T14:00:00.000+07:00," 108,046,370,617.78 "," 18,967,854,390.20 "," 900,558,819,870.66 "
2022-03-15T14:15:00.000+07:00," 107,577,153,565.50 "," 18,594,218,733.15 "," 903,274,435,862.91 "
2022-03-15T14:30:00.000+07:00," 106,694,018,153.89 "," 18,829,536,530.12 "," 902,561,171,087.72 "
2022-03-15T14:45:00.000+07:00," 106,459,816,092.56 "," 19,207,940,737.04 "," 906,475,056,154.94 "
2022-03-15T15:00:00.000+07:00," 106,327,758,801.50 "," 18,105,005,162.67 "," 908,446,651,674.72 "
2022-03-15T15:15:00.000+07:00," 108,268,142,692.10 "," 17,671,945,220.92 "," 900,016,587,144.29 "
2022-03-15T15:30:00.000+07:00," 109,631,563,700.39 "," 17,496,075,196.95 "," 908,963,600,579.77 "
2022-03-15T15:45:00.000+07:00," 110,453,262,151.78 "," 18,291,776,095.26 "," 916,259,096,035.67 "
2022-03-15T16:00:00.000+07:00," 110,709,239,581.48 "," 17,764,018,753.93 "," 917,917,759,990.30 "
2022-03-15T16:15:00.000+07:00," 110,566,690,061.21 "," 17,986,862,581.65 "," 922,074,892,156.53 "
2022-03-15T16:30:00.000+07:00," 110,257,000,427.53 "," 17,383,396,224.92 "," 916,733,028,302.95 "
2022-03-15T16:45:00.000+07:00," 110,042,017,111.17 "," 17,902,880,384.34 "," 911,371,772,506.81 "
2022-03-15T17:00:00.000+07:00," 108,872,589,199.04 "," 17,736,760,630.80 "," 896,393,933,357.55 "
2022-03-15T17:15:00.000+07:00," 109,083,983,805.09 "," 17,137,656,459.64 "," 897,046,417,691.89 "
2022-03-15T17:30:00.000+07:00," 109,875,316,394.45 "," 18,605,793,257.55 "," 896,312,177,307.74 "
2022-03-15T17:45:00.000+07:00," 111,927,844,545.05 "," 17,921,551,918.43 "," 900,042,958,827.08 "
2022-03-15T18:00:00.000+07:00," 114,349,569,884.92 "," 17,932,636,013.79 "," 913,291,373,515.33 "
2022-03-15T18:15:00.000+07:00," 118,260,906,051.40 "," 17,490,571,649.96 "," 934,760,000,795.46 "
2022-03-15T18:30:00.000+07:00," 124,776,160,792.91 "," 18,763,731,607.63 "," 967,927,990,371.83 "
2022-03-15T18:45:00.000+07:00," 131,959,625,835.64 "," 18,579,607,266.86 "," 1,006,169,664,947.84 "
2022-03-15T19:00:00.000+07:00," 139,151,249,097.93 "," 19,161,006,041.26 "," 1,035,682,372,201.39 "
2022-03-15T19:15:00.000+07:00," 148,455,908,857.25 "," 19,316,492,303.05 "," 1,074,382,839,865.57 "
2022-03-15T19:30:00.000+07:00," 156,686,140,741.91 "," 19,567,499,734.25 "," 1,104,578,708,601.89 "
2022-03-15T19:45:00.000+07:00," 164,172,672,767.04 "," 19,135,090,386.20 "," 1,123,403,078,244.17 "
2022-03-15T20:00:00.000+07:00," 169,658,871,312.36 "," 18,758,951,349.86 "," 1,123,870,802,364.12 "
2022-03-15T20:15:00.000+07:00," 181,525,079,199.08 "," 20,078,128,937.12 "," 1,172,563,053,429.76 "
2022-03-15T20:30:00.000+07:00," 183,336,173,456.65 "," 20,614,709,897.38 "," 1,152,644,055,158.78 "
2022-03-15T20:45:00.000+07:00," 182,154,017,025.63 "," 20,176,337,881.65 "," 1,123,679,252,453.46 "
2022-03-15T21:00:00.000+07:00," 149,946,625,092.77 "," 18,076,268,303.53 "," 912,670,517,213.11 "
2022-03-15T21:15:00.000+07:00," 179,552,200,006.92 "," 20,100,345,232.36 "," 1,064,242,617,764.41 "
2022-03-15T21:30:00.000+07:00," 177,553,181,205.60 "," 21,256,875,335.20 "," 1,037,761,265,798.38 "
2022-03-15T21:45:00.000+07:00," 172,389,709,949.29 "," 20,902,503,364.45 "," 1,005,819,445,970.93 "
2022-03-15T22:00:00.000+07:00," 133,144,583,512.45 "," 16,710,014,581.66 "," 784,119,330,521.71 "
2022-03-15T22:15:00.000+07:00," 155,377,109,431.07 "," 20,583,065,287.61 "," 924,349,620,464.77 "
2022-03-15T22:30:00.000+07:00," 146,638,087,081.63 "," 20,126,047,582.10 "," 892,847,243,571.28 "
2022-03-15T22:45:00.000+07:00," 138,559,926,717.56 "," 18,726,472,712.60 "," 872,146,398,352.45 "
2022-03-15T23:00:00.000+07:00," 118,815,994,270.96 "," 16,795,143,248.14 "," 777,460,055,196.64 "
2022-03-15T23:15:00.000+07:00," 114,395,978,023.15 "," 17,214,352,470.12 "," 795,456,494,340.08 "
2022-03-15T23:30:00.000+07:00," 103,100,427,197.11 "," 16,310,499,621.78 "," 749,152,749,993.81 "
2022-03-15T23:45:00.000+07:00," 91,915,978,736.24 "," 15,054,068,290.10 "," 694,572,141,411.58 "
2022-03-16T00:00:00.000+07:00," 84,784,038,862.00 "," 14,887,021,155.50 "," 633,420,152,831.00 "
2022-03-16T00:15:00.000+07:00," 74,070,267,990.34 "," 14,538,463,621.58 "," 586,032,429,883.56 "
2022-03-16T00:30:00.000+07:00," 62,739,766,135.65 "," 13,453,971,274.71 "," 543,374,727,336.23 "
2022-03-16T00:45:00.000+07:00," 54,213,601,256.20 "," 13,599,223,184.25 "," 502,481,132,812.36 "
2022-03-16T01:00:00.000+07:00," 50,040,654,539.58 "," 12,929,903,024.26 "," 457,695,792,027.38 "
2022-03-16T01:15:00.000+07:00," 46,268,325,632.13 "," 11,663,516,250.03 "," 406,911,094,836.75 "
2022-03-16T01:30:00.000+07:00," 42,447,710,186.36 "," 11,609,253,737.73 "," 378,508,732,957.00 "
2022-03-16T01:45:00.000+07:00," 38,661,262,237.59 "," 10,427,826,081.64 "," 349,936,111,770.75 "
2022-03-16T02:00:00.000+07:00," 35,438,257,092.50 "," 11,964,250,228.17 "," 327,088,787,768.47 "
2022-03-16T02:15:00.000+07:00," 32,657,351,866.89 "," 11,168,125,367.21 "," 304,310,456,045.15 "
2022-03-16T02:30:00.000+07:00," 30,138,830,437.56 "," 10,703,647,424.49 "," 284,727,886,290.07 "
2022-03-16T02:45:00.000+07:00," 28,107,250,805.22 "," 11,599,876,653.48 "," 263,792,607,715.18 "
2022-03-16T03:00:00.000+07:00," 26,055,352,323.23 "," 11,132,987,154.28 "," 237,548,735,135.09 "
2022-03-16T03:15:00.000+07:00," 24,152,598,598.41 "," 10,534,995,817.03 "," 219,706,744,921.56 "
2022-03-16T03:30:00.000+07:00," 23,217,837,711.00 "," 9,867,504,003.76 "," 205,795,523,085.42 "
2022-03-16T03:45:00.000+07:00," 24,698,930,181.88 "," 10,032,255,122.92 "," 199,851,286,086.89 "
2022-03-16T04:00:00.000+07:00," 23,367,307,914.87 "," 9,700,546,554.94 "," 189,522,188,716.19 "
2022-03-16T04:15:00.000+07:00," 22,475,609,767.78 "," 9,203,668,799.92 "," 177,365,879,734.56 "
2022-03-16T04:30:00.000+07:00," 23,350,406,019.12 "," 9,298,415,896.77 "," 171,645,064,951.35 "
2022-03-16T04:45:00.000+07:00," 26,187,094,234.44 "," 9,220,919,784.75 "," 171,455,209,285.42 "
2022-03-16T05:00:00.000+07:00," 29,961,665,715.56 "," 8,162,766,923.97 "," 181,320,846,840.73 "
2022-03-16T05:15:00.000+07:00," 31,911,052,051.14 "," 7,985,155,129.77 "," 186,059,313,435.29 "
2022-03-16T05:30:00.000+07:00," 36,222,471,653.34 "," 8,000,891,375.50 "," 195,478,106,037.71 "
2022-03-16T05:45:00.000+07:00," 40,717,368,821.81 "," 7,949,410,952.97 "," 206,575,490,627.32 "
2022-03-16T06:00:00.000+07:00," 48,111,702,851.92 "," 8,543,171,129.25 "," 221,878,911,188.85 "
2022-03-16T06:15:00.000+07:00," 54,598,660,561.66 "," 8,377,471,021.18 "," 248,590,930,149.73 "
2022-03-16T06:30:00.000+07:00," 62,745,955,349.47 "," 8,955,015,012.52 "," 289,141,562,666.86 "
2022-03-16T06:45:00.000+07:00," 67,955,602,083.53 "," 9,131,483,908.21 "," 329,474,313,996.61 "
2022-03-16T07:00:00.000+07:00," 73,631,628,572.36 "," 9,961,773,864.34 "," 375,597,590,884.38 "
2022-03-16T07:15:00.000+07:00," 75,635,393,716.86 "," 9,853,629,718.76 "," 425,514,311,199.95 "
2022-03-16T07:30:00.000+07:00," 78,130,368,673.40 "," 10,263,430,492.49 "," 462,174,013,134.45 "
2022-03-16T07:45:00.000+07:00," 79,360,930,173.16 "," 10,897,981,975.08 "," 497,251,061,195.64 "
2022-03-16T08:00:00.000+07:00," 81,881,517,142.39 "," 12,253,826,808.15 "," 533,565,550,200.72 "
2022-03-16T08:15:00.000+07:00," 83,037,403,105.95 "," 12,675,180,294.19 "," 572,067,685,690.20 "
2022-03-16T08:30:00.000+07:00," 87,128,270,232.56 "," 12,600,049,069.81 "," 611,301,760,732.86 "
2022-03-16T08:45:00.000+07:00," 88,822,724,037.85 "," 13,173,373,271.61 "," 656,477,506,065.60 "
2022-03-16T09:00:00.000+07:00," 91,894,303,203.21 "," 14,659,178,297.13 "," 691,085,744,082.37 "
2022-03-16T09:15:00.000+07:00," 92,504,377,347.10 "," 13,930,252,928.65 "," 727,418,138,089.43 "
2022-03-16T09:30:00.000+07:00," 94,948,941,022.08 "," 14,114,605,466.83 "," 751,605,080,403.40 "
2022-03-16T09:45:00.000+07:00," 96,146,193,807.87 "," 14,240,607,943.51 "," 775,570,493,103.80 "
2022-03-16T10:00:00.000+07:00," 97,616,413,461.96 "," 15,974,907,126.45 "," 789,218,202,702.36 "
2022-03-16T10:15:00.000+07:00," 98,160,007,457.68 "," 15,676,514,757.52 "," 802,884,802,336.67 "
2022-03-16T10:30:00.000+07:00," 100,277,312,979.57 "," 16,332,291,450.36 "," 820,466,189,322.84 "
2022-03-16T10:45:00.000+07:00," 101,147,236,260.57 "," 15,388,056,201.99 "," 834,329,459,320.12 "
2022-03-16T11:00:00.000+07:00," 103,132,659,589.37 "," 16,468,679,246.10 "," 842,434,138,092.65 "
2022-03-16T11:15:00.000+07:00," 103,783,283,099.35 "," 15,807,171,523.05 "," 848,858,213,656.58 "
2022-03-16T11:30:00.000+07:00," 105,129,987,241.40 "," 16,107,044,363.60 "," 854,990,328,659.09 "
2022-03-16T11:45:00.000+07:00," 105,816,551,670.70 "," 15,701,841,854.84 "," 862,000,276,625.28 "
2022-03-16T12:00:00.000+07:00," 107,492,296,951.76 "," 14,739,004,653.07 "," 866,450,379,534.97 "
2022-03-16T12:15:00.000+07:00," 72,558,309,108.87 "," 9,684,075,849.79 "," 581,695,059,380.11 "
