Time,RX_Value
14/3/2022 3:00,2.62E+11
14/3/2022 3:15,2.46E+11
14/3/2022 3:30,2.30E+11
14/3/2022 3:45,2.18E+11
14/3/2022 4:00,2.07E+11
14/3/2022 4:15,1.99E+11
14/3/2022 4:30,1.93E+11
14/3/2022 4:45,1.87E+11
14/3/2022 5:00,1.88E+11
14/3/2022 5:15,1.92E+11
14/3/2022 5:30,2.00E+11
14/3/2022 5:45,2.12E+11
14/3/2022 6:00,2.30E+11
14/3/2022 6:15,2.58E+11
14/3/2022 6:30,2.99E+11
14/3/2022 6:45,3.50E+11
14/3/2022 7:00,3.94E+11
14/3/2022 7:15,4.38E+11
14/3/2022 7:30,4.77E+11
14/3/2022 7:45,5.18E+11
14/3/2022 8:00,5.61E+11
14/3/2022 8:15,6.02E+11
14/3/2022 8:30,6.44E+11
14/3/2022 8:45,6.89E+11
14/3/2022 9:00,7.28E+11
14/3/2022 9:15,7.64E+11
14/3/2022 9:30,7.92E+11
14/3/2022 9:45,8.18E+11
14/3/2022 10:00,8.32E+11
14/3/2022 10:15,8.53E+11
14/3/2022 10:30,8.68E+11
14/3/2022 10:45,8.84E+11
14/3/2022 11:00,8.93E+11
14/3/2022 11:15,8.97E+11
14/3/2022 11:30,9.04E+11
14/3/2022 11:45,9.11E+11
14/3/2022 12:00,9.17E+11
14/3/2022 12:15,9.27E+11
14/3/2022 12:30,9.29E+11
14/3/2022 12:45,9.27E+11
14/3/2022 13:00,9.20E+11
14/3/2022 13:15,9.29E+11
14/3/2022 13:30,9.27E+11
14/3/2022 13:45,9.25E+11
14/3/2022 14:00,9.25E+11
14/3/2022 14:15,9.28E+11
14/3/2022 14:30,9.26E+11
14/3/2022 14:45,9.25E+11
14/3/2022 15:00,9.25E+11
14/3/2022 15:15,9.31E+11
14/3/2022 15:30,9.31E+11
14/3/2022 15:45,9.38E+11
14/3/2022 16:00,9.25E+11
14/3/2022 16:15,9.29E+11
14/3/2022 16:30,9.25E+11
14/3/2022 16:45,9.19E+11
14/3/2022 17:00,9.05E+11
14/3/2022 17:15,9.04E+11
14/3/2022 17:30,9.05E+11
14/3/2022 17:45,9.10E+11
14/3/2022 18:00,9.28E+11
14/3/2022 18:15,9.52E+11
14/3/2022 18:30,9.84E+11
14/3/2022 18:45,1.03E+12
14/3/2022 19:00,1.06E+12
14/3/2022 19:15,1.10E+12
14/3/2022 19:30,1.12E+12
14/3/2022 19:45,1.14E+12
14/3/2022 20:00,1.06E+12
14/3/2022 20:15,1.19E+12
14/3/2022 20:30,1.16E+12
14/3/2022 20:45,1.13E+12
14/3/2022 21:00,9.31E+11
14/3/2022 21:15,1.08E+12
14/3/2022 21:30,1.05E+12
14/3/2022 21:45,1.02E+12
14/3/2022 22:00,7.82E+11
14/3/2022 22:15,9.45E+11
14/3/2022 22:30,9.12E+11
14/3/2022 22:45,8.78E+11
14/3/2022 23:00,8.08E+11
14/3/2022 23:15,7.92E+11
14/3/2022 23:30,7.42E+11
14/3/2022 23:45,6.89E+11
15/3/2022 0:00,6.29E+11
15/3/2022 0:15,5.79E+11
15/3/2022 0:30,5.33E+11
15/3/2022 0:45,4.89E+11
15/3/2022 1:00,4.49E+11
15/3/2022 1:15,4.19E+11
15/3/2022 1:30,3.88E+11
15/3/2022 1:45,3.60E+11
15/3/2022 2:00,3.35E+11
15/3/2022 2:15,3.10E+11
15/3/2022 2:30,2.89E+11
15/3/2022 2:45,2.69E+11
15/3/2022 3:00,2.50E+11
15/3/2022 3:15,2.33E+11
15/3/2022 3:30,2.17E+11
15/3/2022 3:45,2.06E+11
15/3/2022 4:00,1.96E+11
15/3/2022 4:15,1.87E+11
15/3/2022 4:30,1.81E+11
15/3/2022 4:45,1.79E+11
15/3/2022 5:00,1.84E+11
15/3/2022 5:15,1.88E+11
15/3/2022 5:30,1.97E+11
15/3/2022 5:45,2.10E+11
15/3/2022 6:00,2.26E+11
15/3/2022 6:15,2.55E+11
15/3/2022 6:30,2.95E+11
15/3/2022 6:45,3.43E+11
15/3/2022 7:00,3.90E+11
15/3/2022 7:15,4.34E+11
15/3/2022 7:30,4.73E+11
15/3/2022 7:45,5.13E+11
15/3/2022 8:00,5.53E+11
15/3/2022 8:15,5.94E+11
15/3/2022 8:30,6.33E+11
15/3/2022 8:45,6.77E+11
15/3/2022 9:00,7.11E+11
15/3/2022 9:15,7.45E+11
15/3/2022 9:30,7.72E+11
15/3/2022 9:45,8.01E+11
15/3/2022 10:00,8.15E+11
15/3/2022 10:15,8.31E+11
15/3/2022 10:30,8.49E+11
15/3/2022 10:45,8.64E+11
15/3/2022 11:00,8.69E+11
15/3/2022 11:15,8.72E+11
15/3/2022 11:30,8.77E+11
15/3/2022 11:45,8.83E+11
15/3/2022 12:00,8.88E+11
15/3/2022 12:15,8.96E+11
15/3/2022 12:30,9.01E+11
15/3/2022 12:45,9.02E+11
15/3/2022 13:00,8.95E+11
15/3/2022 13:15,8.95E+11
15/3/2022 13:30,8.99E+11
15/3/2022 13:45,9.02E+11
15/3/2022 14:00,9.01E+11
15/3/2022 14:15,9.03E+11
15/3/2022 14:30,9.03E+11
15/3/2022 14:45,9.06E+11
15/3/2022 15:00,9.08E+11
15/3/2022 15:15,9.00E+11
15/3/2022 15:30,9.09E+11
15/3/2022 15:45,9.16E+11
15/3/2022 16:00,9.18E+11
15/3/2022 16:15,9.22E+11
15/3/2022 16:30,9.17E+11
15/3/2022 16:45,9.11E+11
15/3/2022 17:00,8.96E+11
15/3/2022 17:15,8.97E+11
15/3/2022 17:30,8.96E+11
15/3/2022 17:45,9.00E+11
15/3/2022 18:00,9.13E+11
15/3/2022 18:15,9.35E+11
15/3/2022 18:30,9.68E+11
15/3/2022 18:45,1.01E+12
15/3/2022 19:00,1.04E+12
15/3/2022 19:15,1.07E+12
15/3/2022 19:30,1.10E+12
15/3/2022 19:45,1.12E+12
15/3/2022 20:00,1.12E+12
15/3/2022 20:15,1.17E+12
15/3/2022 20:30,1.15E+12
15/3/2022 20:45,1.12E+12
15/3/2022 21:00,9.13E+11
15/3/2022 21:15,1.06E+12
15/3/2022 21:30,1.04E+12
15/3/2022 21:45,1.01E+12
15/3/2022 22:00,7.84E+11
15/3/2022 22:15,9.24E+11
15/3/2022 22:30,8.93E+11
15/3/2022 22:45,8.72E+11
15/3/2022 23:00,7.77E+11
15/3/2022 23:15,7.95E+11
15/3/2022 23:30,7.49E+11
15/3/2022 23:45,6.95E+11
16/3/2022 0:00,6.33E+11
16/3/2022 0:15,5.86E+11
16/3/2022 0:30,5.43E+11
16/3/2022 0:45,5.02E+11
16/3/2022 1:00,4.58E+11
16/3/2022 1:15,4.07E+11
16/3/2022 1:30,3.79E+11
16/3/2022 1:45,3.50E+11
16/3/2022 2:00,3.27E+11
16/3/2022 2:15,3.04E+11
16/3/2022 2:30,2.85E+11
16/3/2022 2:45,2.64E+11
16/3/2022 3:00,2.38E+11
16/3/2022 3:15,2.20E+11
16/3/2022 3:30,2.06E+11
16/3/2022 3:45,2.00E+11
16/3/2022 4:00,1.90E+11
16/3/2022 4:15,1.77E+11
16/3/2022 4:30,1.72E+11
16/3/2022 4:45,1.71E+11
16/3/2022 5:00,1.81E+11
16/3/2022 5:15,1.86E+11
16/3/2022 5:30,1.95E+11
16/3/2022 5:45,2.07E+11
16/3/2022 6:00,2.22E+11
16/3/2022 6:15,2.49E+11
16/3/2022 6:30,2.89E+11
16/3/2022 6:45,3.29E+11
16/3/2022 7:00,3.76E+11
16/3/2022 7:15,4.26E+11
16/3/2022 7:30,4.62E+11
16/3/2022 7:45,4.97E+11
16/3/2022 8:00,5.34E+11
16/3/2022 8:15,5.72E+11
16/3/2022 8:30,6.11E+11
16/3/2022 8:45,6.56E+11
16/3/2022 9:00,6.91E+11
16/3/2022 9:15,7.27E+11
16/3/2022 9:30,7.52E+11
16/3/2022 9:45,7.76E+11
16/3/2022 10:00,7.89E+11
16/3/2022 10:15,8.03E+11
16/3/2022 10:30,8.20E+11
16/3/2022 10:45,8.34E+11
16/3/2022 11:00,8.42E+11
16/3/2022 11:15,8.49E+11
16/3/2022 11:30,8.55E+11
16/3/2022 11:45,8.62E+11
16/3/2022 12:00,8.66E+11
16/3/2022 12:15,8.74E+11
16/3/2022 12:30,8.80E+11
16/3/2022 12:45,8.77E+11
16/3/2022 13:00,8.74E+11
16/3/2022 13:15,8.74E+11
16/3/2022 13:30,8.77E+11
16/3/2022 13:45,8.75E+11
16/3/2022 14:00,8.73E+11
16/3/2022 14:15,8.76E+11
16/3/2022 14:30,8.73E+11
16/3/2022 14:45,8.69E+11
16/3/2022 15:00,8.69E+11
16/3/2022 15:15,8.70E+11
16/3/2022 15:30,8.68E+11
16/3/2022 15:45,8.61E+11
16/3/2022 16:00,8.50E+11
16/3/2022 16:15,8.64E+11
16/3/2022 16:30,8.67E+11
16/3/2022 16:45,8.63E+11
16/3/2022 17:00,8.58E+11
16/3/2022 17:15,8.59E+11
16/3/2022 17:30,8.59E+11
16/3/2022 17:45,8.64E+11
16/3/2022 18:00,8.77E+11
16/3/2022 18:15,8.98E+11
16/3/2022 18:30,9.27E+11
16/3/2022 18:45,9.60E+11
16/3/2022 19:00,9.83E+11
16/3/2022 19:15,1.02E+12
16/3/2022 19:30,1.05E+12
16/3/2022 19:45,1.06E+12
16/3/2022 20:00,1.04E+12
16/3/2022 20:15,1.11E+12
16/3/2022 20:30,1.09E+12
16/3/2022 20:45,1.07E+12
16/3/2022 21:00,8.94E+11
16/3/2022 21:15,1.02E+12
16/3/2022 21:30,9.95E+11
16/3/2022 21:45,9.71E+11
16/3/2022 22:00,7.67E+11
16/3/2022 22:15,9.00E+11
16/3/2022 22:30,8.65E+11
16/3/2022 22:45,8.36E+11
16/3/2022 23:00,7.74E+11
16/3/2022 23:15,7.57E+11
16/3/2022 23:30,7.09E+11
16/3/2022 23:45,6.61E+11
17/3/2022 0:00,5.99E+11
17/3/2022 0:15,5.55E+11
17/3/2022 0:30,5.12E+11
17/3/2022 0:45,4.64E+11
17/3/2022 1:00,4.27E+11
17/3/2022 1:15,3.98E+11
17/3/2022 1:30,3.69E+11
17/3/2022 1:45,3.42E+11
17/3/2022 2:00,3.16E+11
17/3/2022 2:15,2.96E+11
17/3/2022 2:30,2.76E+11
17/3/2022 2:45,2.58E+11
17/3/2022 3:00,2.38E+11
17/3/2022 3:15,2.19E+11
17/3/2022 3:30,2.05E+11
17/3/2022 3:45,1.94E+11
17/3/2022 4:00,1.91E+11
17/3/2022 4:15,1.80E+11
17/3/2022 4:30,1.75E+11
17/3/2022 4:45,1.73E+11
17/3/2022 5:00,1.83E+11
17/3/2022 5:15,1.95E+11
17/3/2022 5:30,2.02E+11
17/3/2022 5:45,2.14E+11
17/3/2022 6:00,2.30E+11
17/3/2022 6:15,2.58E+11
17/3/2022 6:30,2.99E+11
17/3/2022 6:45,3.43E+11
17/3/2022 7:00,3.89E+11
17/3/2022 7:15,4.32E+11
17/3/2022 7:30,4.74E+11
17/3/2022 7:45,5.08E+11
17/3/2022 8:00,5.52E+11
17/3/2022 8:15,5.89E+11
17/3/2022 8:30,6.31E+11
17/3/2022 8:45,6.73E+11
17/3/2022 9:00,7.11E+11
17/3/2022 9:15,7.45E+11
17/3/2022 9:30,7.67E+11
17/3/2022 9:45,7.87E+11
17/3/2022 10:00,7.99E+11
17/3/2022 10:15,8.12E+11
17/3/2022 10:30,8.24E+11
17/3/2022 10:45,8.35E+11
17/3/2022 11:00,8.42E+11
17/3/2022 11:15,8.44E+11
17/3/2022 11:30,8.48E+11
17/3/2022 11:45,8.53E+11
17/3/2022 12:00,8.57E+11
17/3/2022 12:15,8.65E+11
17/3/2022 12:30,8.71E+11
17/3/2022 12:45,8.71E+11
17/3/2022 13:00,8.65E+11
17/3/2022 13:15,8.68E+11
17/3/2022 13:30,8.70E+11
17/3/2022 13:45,8.67E+11
17/3/2022 14:00,8.64E+11
17/3/2022 14:15,8.65E+11
17/3/2022 14:30,8.62E+11
17/3/2022 14:45,8.58E+11
17/3/2022 15:00,8.59E+11
17/3/2022 15:15,8.63E+11
17/3/2022 15:30,8.64E+11
17/3/2022 15:45,8.67E+11
17/3/2022 16:00,8.70E+11
17/3/2022 16:15,8.75E+11
17/3/2022 16:30,8.72E+11
17/3/2022 16:45,8.68E+11
17/3/2022 17:00,8.57E+11
17/3/2022 17:15,8.51E+11
17/3/2022 17:30,8.46E+11
17/3/2022 17:45,8.46E+11
17/3/2022 18:00,8.60E+11
17/3/2022 18:15,8.83E+11
17/3/2022 18:30,9.08E+11
17/3/2022 18:45,9.46E+11
17/3/2022 19:00,9.74E+11
17/3/2022 19:15,1.02E+12
17/3/2022 19:30,1.04E+12
17/3/2022 19:45,1.07E+12
17/3/2022 20:00,1.08E+12
17/3/2022 20:15,1.12E+12
17/3/2022 20:30,1.09E+12
17/3/2022 20:45,1.07E+12
17/3/2022 21:00,8.90E+11
17/3/2022 21:15,1.01E+12
17/3/2022 21:30,9.80E+11
17/3/2022 21:45,9.57E+11
17/3/2022 22:00,7.76E+11
17/3/2022 22:15,8.90E+11
17/3/2022 22:30,8.56E+11
17/3/2022 22:45,8.28E+11
17/3/2022 23:00,
17/3/2022 23:15,
17/3/2022 23:30,
17/3/2022 23:45,
18/3/2022 0:00,6.13E+11
18/3/2022 0:15,5.79E+11
18/3/2022 0:30,5.35E+11
18/3/2022 0:45,4.91E+11
18/3/2022 1:00,4.49E+11
18/3/2022 1:15,4.12E+11
18/3/2022 1:30,3.79E+11
18/3/2022 1:45,3.51E+11
18/3/2022 2:00,3.24E+11
18/3/2022 2:15,3.01E+11
18/3/2022 2:30,2.82E+11
18/3/2022 2:45,2.63E+11
18/3/2022 3:00,2.45E+11
18/3/2022 3:15,2.30E+11
18/3/2022 3:30,2.17E+11
18/3/2022 3:45,2.05E+11
18/3/2022 4:00,1.96E+11
18/3/2022 4:15,1.88E+11
18/3/2022 4:30,1.81E+11
18/3/2022 4:45,1.80E+11
18/3/2022 5:00,1.82E+11
18/3/2022 5:15,1.86E+11
18/3/2022 5:30,1.96E+11
18/3/2022 5:45,2.08E+11
18/3/2022 6:00,2.25E+11
18/3/2022 6:15,2.52E+11
18/3/2022 6:30,2.91E+11
18/3/2022 6:45,3.39E+11
18/3/2022 7:00,3.87E+11
18/3/2022 7:15,4.33E+11
18/3/2022 7:30,4.75E+11
18/3/2022 7:45,5.16E+11
18/3/2022 8:00,5.53E+11
18/3/2022 8:15,5.97E+11
18/3/2022 8:30,6.40E+11
18/3/2022 8:45,6.83E+11
18/3/2022 9:00,7.17E+11
18/3/2022 9:15,7.47E+11
18/3/2022 9:30,7.71E+11
18/3/2022 9:45,7.91E+11
18/3/2022 10:00,8.04E+11
18/3/2022 10:15,8.15E+11
18/3/2022 10:30,8.31E+11
18/3/2022 10:45,8.40E+11
18/3/2022 11:00,8.46E+11
18/3/2022 11:15,8.51E+11
18/3/2022 11:30,8.55E+11
18/3/2022 11:45,8.59E+11
18/3/2022 12:00,8.61E+11
18/3/2022 12:15,8.70E+11
18/3/2022 12:30,8.72E+11
18/3/2022 12:45,8.69E+11
18/3/2022 13:00,8.64E+11
18/3/2022 13:15,8.66E+11
18/3/2022 13:30,8.68E+11
18/3/2022 13:45,8.62E+11
18/3/2022 14:00,8.60E+11
18/3/2022 14:15,8.57E+11
18/3/2022 14:30,8.57E+11
18/3/2022 14:45,8.49E+11
18/3/2022 15:00,8.46E+11
18/3/2022 15:15,8.48E+11
18/3/2022 15:30,8.51E+11
18/3/2022 15:45,8.57E+11
18/3/2022 16:00,8.62E+11
18/3/2022 16:15,8.65E+11
18/3/2022 16:30,8.65E+11
18/3/2022 16:45,8.64E+11
18/3/2022 17:00,8.61E+11
18/3/2022 17:15,8.62E+11
18/3/2022 17:30,8.69E+11
18/3/2022 17:45,8.76E+11
18/3/2022 18:00,8.89E+11
18/3/2022 18:15,9.08E+11
18/3/2022 18:30,9.23E+11
18/3/2022 18:45,9.60E+11
18/3/2022 19:00,9.78E+11
18/3/2022 19:15,1.02E+12
18/3/2022 19:30,1.03E+12
18/3/2022 19:45,1.05E+12
18/3/2022 20:00,1.02E+12
18/3/2022 20:15,1.11E+12
18/3/2022 20:30,1.10E+12
18/3/2022 20:45,1.07E+12
18/3/2022 21:00,8.77E+11
18/3/2022 21:15,1.03E+12
18/3/2022 21:30,9.99E+11
18/3/2022 21:45,9.71E+11
18/3/2022 22:00,8.72E+11
18/3/2022 22:15,9.04E+11
18/3/2022 22:30,8.75E+11
18/3/2022 22:45,8.47E+11
18/3/2022 23:00,7.77E+11
18/3/2022 23:15,7.72E+11
18/3/2022 23:30,7.36E+11
18/3/2022 23:45,6.90E+11
19/3/2022 0:00,6.41E+11
19/3/2022 0:15,5.94E+11
19/3/2022 0:30,5.45E+11
19/3/2022 0:45,5.05E+11
19/3/2022 1:00,4.65E+11
19/3/2022 1:15,4.29E+11
19/3/2022 1:30,3.98E+11
19/3/2022 1:45,3.67E+11
19/3/2022 2:00,3.41E+11
19/3/2022 2:15,3.16E+11
19/3/2022 2:30,2.94E+11
19/3/2022 2:45,2.75E+11
19/3/2022 3:00,2.57E+11
19/3/2022 3:15,2.40E+11
19/3/2022 3:30,2.24E+11
19/3/2022 3:45,2.12E+11
19/3/2022 4:00,2.02E+11
19/3/2022 4:15,1.95E+11
19/3/2022 4:30,1.89E+11
19/3/2022 4:45,1.86E+11
19/3/2022 5:00,1.87E+11
19/3/2022 5:15,1.92E+11
19/3/2022 5:30,2.00E+11
19/3/2022 5:45,2.12E+11
19/3/2022 6:00,2.27E+11
19/3/2022 6:15,2.49E+11
19/3/2022 6:30,2.85E+11
19/3/2022 6:45,3.27E+11
19/3/2022 7:00,3.80E+11
19/3/2022 7:15,4.33E+11
19/3/2022 7:30,4.85E+11
19/3/2022 7:45,5.36E+11
19/3/2022 8:00,5.91E+11
19/3/2022 8:15,6.42E+11
19/3/2022 8:30,6.92E+11
19/3/2022 8:45,7.37E+11
19/3/2022 9:00,7.83E+11
19/3/2022 9:15,8.15E+11
19/3/2022 9:30,8.39E+11
19/3/2022 9:45,8.54E+11
19/3/2022 10:00,8.68E+11
19/3/2022 10:15,8.79E+11
19/3/2022 10:30,8.90E+11
19/3/2022 10:45,8.99E+11
19/3/2022 11:00,9.01E+11
19/3/2022 11:15,9.01E+11
19/3/2022 11:30,9.06E+11
19/3/2022 11:45,9.07E+11
19/3/2022 12:00,9.14E+11
19/3/2022 12:15,9.21E+11
19/3/2022 12:30,9.29E+11
19/3/2022 12:45,9.27E+11
19/3/2022 13:00,9.24E+11
19/3/2022 13:15,9.21E+11
19/3/2022 13:30,9.22E+11
19/3/2022 13:45,9.16E+11
19/3/2022 14:00,9.11E+11
19/3/2022 14:15,9.10E+11
19/3/2022 14:30,9.06E+11
19/3/2022 14:45,9.00E+11
19/3/2022 15:00,8.96E+11
19/3/2022 15:15,8.96E+11
19/3/2022 15:30,8.96E+11
19/3/2022 15:45,8.90E+11
19/3/2022 16:00,8.90E+11
19/3/2022 16:15,8.87E+11
19/3/2022 16:30,8.80E+11
19/3/2022 16:45,8.72E+11
19/3/2022 17:00,8.68E+11
19/3/2022 17:15,8.64E+11
19/3/2022 17:30,8.63E+11
19/3/2022 17:45,8.70E+11
19/3/2022 18:00,8.80E+11
19/3/2022 18:15,9.07E+11
19/3/2022 18:30,9.30E+11
19/3/2022 18:45,9.61E+11
19/3/2022 19:00,9.84E+11
19/3/2022 19:15,1.01E+12
19/3/2022 19:30,1.02E+12
19/3/2022 19:45,1.02E+12
19/3/2022 20:00,1.02E+12
19/3/2022 20:15,1.06E+12
19/3/2022 20:30,1.05E+12
19/3/2022 20:45,1.03E+12
19/3/2022 21:00,8.93E+11
19/3/2022 21:15,9.87E+11
19/3/2022 21:30,9.81E+11
19/3/2022 21:45,9.64E+11
19/3/2022 22:00,8.65E+11
19/3/2022 22:15,9.08E+11
19/3/2022 22:30,8.79E+11
19/3/2022 22:45,8.51E+11
19/3/2022 23:00,7.77E+11
19/3/2022 23:15,7.81E+11
19/3/2022 23:30,7.43E+11
19/3/2022 23:45,7.08E+11
20/3/2022 0:00,6.55E+11
20/3/2022 0:15,6.06E+11
20/3/2022 0:30,5.61E+11
20/3/2022 0:45,5.16E+11
20/3/2022 1:00,4.77E+11
20/3/2022 1:15,4.39E+11
20/3/2022 1:30,4.03E+11
20/3/2022 1:45,3.73E+11
20/3/2022 2:00,
20/3/2022 2:15,
20/3/2022 2:30,
20/3/2022 2:45,
20/3/2022 3:00,2.59E+11
20/3/2022 3:15,2.42E+11
20/3/2022 3:30,2.27E+11
20/3/2022 3:45,2.15E+11
20/3/2022 4:00,2.03E+11
20/3/2022 4:15,1.95E+11
20/3/2022 4:30,1.89E+11
20/3/2022 4:45,1.85E+11
20/3/2022 5:00,1.85E+11
20/3/2022 5:15,1.87E+11
20/3/2022 5:30,1.94E+11
20/3/2022 5:45,2.04E+11
20/3/2022 6:00,2.17E+11
20/3/2022 6:15,2.38E+11
20/3/2022 6:30,2.69E+11
20/3/2022 6:45,3.11E+11
20/3/2022 7:00,3.60E+11
20/3/2022 7:15,4.10E+11
20/3/2022 7:30,4.63E+11
20/3/2022 7:45,5.17E+11
20/3/2022 8:00,5.71E+11
20/3/2022 8:15,6.20E+11
20/3/2022 8:30,6.71E+11
20/3/2022 8:45,7.19E+11
20/3/2022 9:00,7.67E+11
20/3/2022 9:15,8.06E+11
20/3/2022 9:30,8.31E+11
20/3/2022 9:45,8.48E+11
20/3/2022 10:00,8.63E+11
20/3/2022 10:15,8.73E+11
20/3/2022 10:30,8.85E+11
20/3/2022 10:45,8.92E+11
20/3/2022 11:00,8.92E+11
20/3/2022 11:15,8.93E+11
20/3/2022 11:30,8.94E+11
20/3/2022 11:45,8.97E+11
20/3/2022 12:00,9.04E+11
20/3/2022 12:15,9.11E+11
20/3/2022 12:30,9.14E+11
20/3/2022 12:45,9.17E+11
20/3/2022 13:00,9.13E+11
20/3/2022 13:15,9.15E+11
20/3/2022 13:30,9.19E+11
20/3/2022 13:45,9.13E+11
20/3/2022 14:00,9.07E+11
20/3/2022 14:15,9.06E+11
20/3/2022 14:30,9.02E+11
20/3/2022 14:45,9.00E+11
20/3/2022 15:00,8.93E+11
20/3/2022 15:15,9.14E+11
20/3/2022 15:30,9.12E+11
20/3/2022 15:45,9.15E+11
20/3/2022 16:00,9.05E+11
20/3/2022 16:15,9.15E+11
20/3/2022 16:30,9.16E+11
20/3/2022 16:45,9.19E+11
20/3/2022 17:00,9.14E+11
20/3/2022 17:15,9.17E+11
20/3/2022 17:30,9.14E+11
20/3/2022 17:45,9.17E+11
20/3/2022 18:00,9.24E+11
20/3/2022 18:15,9.34E+11
20/3/2022 18:30,9.50E+11
20/3/2022 18:45,9.80E+11
20/3/2022 19:00,9.87E+11
20/3/2022 19:15,1.03E+12
20/3/2022 19:30,1.04E+12
20/3/2022 19:45,1.06E+12
20/3/2022 20:00,1.04E+12
20/3/2022 20:15,1.09E+12
20/3/2022 20:30,1.06E+12
20/3/2022 20:45,1.03E+12
20/3/2022 21:00,9.08E+11
20/3/2022 21:15,9.81E+11
20/3/2022 21:30,9.55E+11
20/3/2022 21:45,9.32E+11
20/3/2022 22:00,7.35E+11
20/3/2022 22:15,8.77E+11
20/3/2022 22:30,8.51E+11
20/3/2022 22:45,8.24E+11
20/3/2022 23:00,7.70E+11
20/3/2022 23:15,7.53E+11
20/3/2022 23:30,7.04E+11
20/3/2022 23:45,6.58E+11
21/3/2022 0:00,6.00E+11
21/3/2022 0:15,5.62E+11
21/3/2022 0:30,5.20E+11
21/3/2022 0:45,4.74E+11
21/3/2022 1:00,4.33E+11
21/3/2022 1:15,3.98E+11
21/3/2022 1:30,3.70E+11
21/3/2022 1:45,3.48E+11
21/3/2022 2:00,3.21E+11
21/3/2022 2:15,2.95E+11
21/3/2022 2:30,2.71E+11
21/3/2022 2:45,2.55E+11
21/3/2022 3:00,2.18E+11
21/3/2022 3:15,2.26E+11
21/3/2022 3:30,2.13E+11
21/3/2022 3:45,2.03E+11
21/3/2022 4:00,1.91E+11
21/3/2022 4:15,1.83E+11
21/3/2022 4:30,1.77E+11
21/3/2022 4:45,1.74E+11
21/3/2022 5:00,1.74E+11
21/3/2022 5:15,1.79E+11
21/3/2022 5:30,1.87E+11
21/3/2022 5:45,1.99E+11
21/3/2022 6:00,2.15E+11
21/3/2022 6:15,2.43E+11
21/3/2022 6:30,2.86E+11
21/3/2022 6:45,3.34E+11
21/3/2022 7:00,3.83E+11
21/3/2022 7:15,4.31E+11
21/3/2022 7:30,4.75E+11
21/3/2022 7:45,5.17E+11
21/3/2022 8:00,5.60E+11
21/3/2022 8:15,5.98E+11
21/3/2022 8:30,6.40E+11
21/3/2022 8:45,6.85E+11
21/3/2022 9:00,7.20E+11
21/3/2022 9:15,7.50E+11
21/3/2022 9:30,7.73E+11
21/3/2022 9:45,7.93E+11
21/3/2022 10:00,8.04E+11
21/3/2022 10:15,8.16E+11
21/3/2022 10:30,8.27E+11
21/3/2022 10:45,8.37E+11
21/3/2022 11:00,8.39E+11
21/3/2022 11:15,8.43E+11
21/3/2022 11:30,8.47E+11
21/3/2022 11:45,8.52E+11
